dataset,horizon,benchmark_row,AdaptiveLasso,AdaptiveLasso_dm_reject_10pct_share,Bagging,Bagging_dm_reject_10pct_share,ElasticNet,ElasticNet_dm_reject_10pct_share,GradientBoosting,GradientBoosting_dm_reject_10pct_share,HAR,HAR_dm_reject_10pct_share,HARQ,HARQ_dm_reject_10pct_share,HARX,HARX_dm_reject_10pct_share,Lasso,Lasso_dm_reject_10pct_share,LevHAR,LevHAR_dm_reject_10pct_share,LogHAR,LogHAR_dm_reject_10pct_share,NN1,NN1_dm_reject_10pct_share,NN1_1,NN1_1_dm_reject_10pct_share,NN2,NN2_dm_reject_10pct_share,NN2_1,NN2_1_dm_reject_10pct_share,NN3,NN3_dm_reject_10pct_share,NN3_1,NN3_1_dm_reject_10pct_share,NN4,NN4_dm_reject_10pct_share,NN4_1,NN4_1_dm_reject_10pct_share,PostLasso,PostLasso_dm_reject_10pct_share,RandomForest,RandomForest_dm_reject_10pct_share,Ridge,Ridge_dm_reject_10pct_share,SHAR,SHAR_dm_reject_10pct_share
MHAR,1,Ridge,1.026062647455272,0.3333333333333333,1.026513818156934,0.0,1.010914979264803,0.0,0.9953641544520858,0.0,1.0018580399886579,0.3333333333333333,1.0586043048713516,0.0,1.0018580399886579,0.3333333333333333,1.0136426276011365,0.0,1.0989017964224905,0.3333333333333333,0.906697993895241,0.6666666666666666,0.9650551888494608,0.0,1.0210640402486502,0.0,0.9522962710974068,0.6666666666666666,0.9496911777958386,0.0,1.0157523929374543,0.0,0.9691977126663495,0.3333333333333333,1.0251468310304623,0.0,0.9916960762359913,0.3333333333333333,1.0073884738433432,0.3333333333333333,0.951745803858251,0.3333333333333333,1.0,0.0,0.9574570776145369,0.3333333333333333
MHAR,1,SHAR,1.0719284719495832,0.0,1.0741660409180713,0.0,1.0567376208505381,0.0,1.0405688918870954,0.0,1.0467770374742429,0.0,1.109156650299458,0.0,1.0467770374742429,0.0,1.059161662503743,0.0,1.1521864068250325,0.0,0.946977153007981,0.3333333333333333,1.0078980922780714,0.0,1.0662236138948205,0.0,0.9951226940801684,0.0,0.9916639429449038,0.0,1.0623398858120987,0.0,1.0131819406263116,0.3333333333333333,1.0725232450483662,0.0,1.0382728851793355,0.3333333333333333,1.052565242264181,0.0,0.9943460197089623,0.0,1.0450219594115369,0.0,1.0,0.0
MHAR,5,AdaptiveLasso,1.0,0.0,0.9402357001337304,0.3333333333333333,0.9581209367451162,0.3333333333333333,0.8764746210566171,0.3333333333333333,0.9306982631190689,1.0,0.9883475459746198,0.6666666666666666,0.9306982631190689,1.0,0.9863811213219317,0.3333333333333333,1.0776566410554098,0.6666666666666666,0.761716765212585,1.0,0.8556831252616298,0.6666666666666666,0.8800351346966891,0.3333333333333333,0.9358829998991033,0.3333333333333333,0.8369210085436176,0.6666666666666666,1.0421599371402817,0.3333333333333333,0.9518081706107061,0.3333333333333333,0.9974078666474012,0.3333333333333333,0.9078369062192982,0.3333333333333333,0.9597652229452923,0.3333333333333333,0.8452664718348047,0.6666666666666666,0.9449165682123396,0.3333333333333333,0.8922279549331787,1.0
MHAR,5,Bagging,1.0757270934778924,0.0,1.0,0.0,1.0268318308026234,0.0,0.9319674546605543,0.6666666666666666,0.9991938859271144,0.0,1.0510118094554788,0.0,0.9991938859271144,0.0,1.0596856247159379,0.0,1.13320107043858,0.0,0.8188729171703052,0.6666666666666666,0.9212089137281471,0.0,0.9446181447386485,0.0,0.9962705813497027,0.0,0.8959000117265542,0.3333333333333333,1.1042610349456838,0.0,1.0174113923835624,0.0,1.059664102700297,0.0,0.9646785654998088,0.0,1.028833860409202,0.0,0.9027216263874674,0.6666666666666666,1.0116841276417643,0.0,0.9596436846570455,0.0
MHAR,5,ElasticNet,1.0489747278458044,0.0,0.9821920632326271,0.3333333333333333,1.0,0.0,0.9145933923602678,0.6666666666666666,0.9726345493653309,0.3333333333333333,1.0293246289816587,0.0,0.9726345493653309,0.3333333333333333,1.032095692375053,0.0,1.1197207093234147,0.0,0.7975208942485122,1.0,0.8966084746336324,0.3333333333333333,0.9204094594295285,0.3333333333333333,0.9741236108738729,0.3333333333333333,0.8755506429853748,0.3333333333333333,1.080518072503981,0.3333333333333333,0.9929957966013937,0.0,1.034788802351969,0.3333333333333333,0.9433780280386985,0.3333333333333333,1.0024769924505357,0.0,0.8813951066439816,1.0,0.9863798938566765,0.0,0.9325215426274814,0.3333333333333333
MHAR,5,GradientBoosting,1.1549318842900245,0.0,1.0733353767128075,0.0,1.101101693050733,0.0,1.0,0.0,1.0717239825750589,0.0,1.1270499649451693,0.0,1.0717239825750589,0.0,1.136967651084483,0.0,1.215546383150027,0.0,0.8787101293635694,1.0,0.9886370466142691,0.0,1.013446767452797,0.0,1.0680610532834296,0.0,0.961486960124399,0.0,1.18288964838778,0.0,1.091108234612623,0.0,1.13508213275363,0.0,1.0338311264431126,0.3333333333333333,1.1034824051091896,0.0,0.9680350678467091,0.0,1.0850059449193987,0.0,1.029169186834458,0.0
MHAR,5,HAR,1.0774949540337908,0.0,1.0108473392047383,0.0,1.028572723387036,0.0,0.9414971879986694,0.0,1.0,0.0,1.0599974213866241,0.0,1.0,0.0,1.0608102069421002,0.0,1.1547917606645883,0.3333333333333333,0.819554703188995,1.0,0.9211084466726636,0.3333333333333333,0.946180100675778,0.0,1.0031598204928593,0.0,0.9002617222305092,0.3333333333333333,1.1140874262661542,0.0,1.0217157762499618,0.0,1.0665209167014584,0.0,0.9719830631116905,0.0,1.0309445510973585,0.0,0.907057244880638,0.3333333333333333,1.0146303984953926,0.0,0.9585659287071189,0.0
MHAR,5,HARQ,1.0267473468056751,0.0,0.9540555966067451,0.0,0.9766908018886472,0.0,0.8883313609118808,0.0,0.9510286489574825,0.3333333333333333,1.0,0.0,0.9510286489574825,0.3333333333333333,1.009530680382852,0.0,1.0793528829848678,0.3333333333333333,0.7804071439596799,0.6666666666666666,0.878191442260105,0.0,0.8997731153605691,0.0,0.9471272342672657,0.0,0.8542545094459978,0.3333333333333333,1.0474740938546812,0.0,0.9680988761525665,0.0,1.0049883943997684,0.0,0.9161987625223684,0.0,0.9792022187252135,0.0,0.8587942427741222,0.3333333333333333,0.9627020712666335,0.0,0.912978390302788,0.3333333333333333
MHAR,5,HARX,1.0774949540337908,0.0,1.0108473392047383,0.0,1.028572723387036,0.0,0.9414971879986694,0.0,1.0,0.0,1.0599974213866241,0.0,1.0,0.0,1.0608102069421002,0.0,1.1547917606645883,0.3333333333333333,0.819554703188995,1.0,0.9211084466726636,0.3333333333333333,0.946180100675778,0.0,1.0031598204928593,0.0,0.9002617222305092,0.3333333333333333,1.1140874262661542,0.0,1.0217157762499618,0.0,1.0665209167014584,0.0,0.9719830631116905,0.0,1.0309445510973585,0.0,0.907057244880638,0.3333333333333333,1.0146303984953926,0.0,0.9585659287071189,0.0
MHAR,5,Lasso,1.0150848847096947,0.3333333333333333,0.953054100693727,0.3333333333333333,0.970198678169696,0.3333333333333333,0.8879201720435717,0.6666666666666666,0.9429680611828982,1.0,1.0001996418396135,0.6666666666666666,0.9429680611828982,1.0,1.0,0.0,1.090055552113271,0.6666666666666666,0.7724588332071053,1.0,0.8680292332763929,0.6666666666666666,0.8920259714210069,0.3333333333333333,0.9467419070713546,0.3333333333333333,0.8486109860530245,0.6666666666666666,1.0523923911928572,0.3333333333333333,0.9637685420903589,0.3333333333333333,1.0073603561520443,0.3333333333333333,0.9176761694120555,0.3333333333333333,0.9722449077705799,0.6666666666666666,0.8557080502869933,1.0,0.9569794420279644,0.6666666666666666,0.9039197381076093,1.0
MHAR,5,LevHAR,0.9686189645432459,0.3333333333333333,0.8917860438491786,0.3333333333333333,0.9198175076367727,0.3333333333333333,0.8304484777696947,0.3333333333333333,0.8967624659632571,0.3333333333333333,0.9356402540403416,0.0,0.8967624659632571,0.3333333333333333,0.9520700443784662,0.3333333333333333,1.0,0.0,0.7364049334254509,1.0,0.8294356933307973,0.3333333333333333,0.8480614757409984,0.3333333333333333,0.8870933118341853,0.3333333333333333,0.8029628461963286,0.6666666666666666,0.977973714446451,0.3333333333333333,0.9095522499633963,0.3333333333333333,0.9405272429590776,0.3333333333333333,0.857164577653582,0.3333333333333333,0.9221288930980776,0.3333333333333333,0.8064858346013191,0.6666666666666666,0.9057276156408394,0.3333333333333333,0.8623697889422738,0.6666666666666666
MHAR,5,LogHAR,1.313815082174162,0.0,1.234437640878732,0.0,1.2565049318573909,0.0,1.1502108070358072,0.0,1.2210166250881984,0.0,1.2959185123307526,0.0,1.2210166250881984,0.0,1.2946756378044404,0.0,1.4127118973226434,0.0,1.0,0.0,1.1235870490629218,0.0,1.1549649027010165,0.0,1.22669520971351,0.0,1.0988015393488328,0.0,1.3643100895689226,0.0,1.2483182409679359,0.0,1.3057510136139971,0.0,1.189295610830822,0.0,1.2590472910731627,0.0,1.108438349212001,0.0,1.2393959274259105,0.0,1.1703853670496267,0.0
MHAR,5,NN1,1.1693163087516558,0.0,1.100387594097939,0.0,1.1191794887990223,0.0,1.0254135393301735,0.3333333333333333,1.0872561259418985,0.0,1.1554628817594448,0.0,1.0872561259418985,0.0,1.1526579445629646,0.0,1.2615290033831468,0.0,0.890199591709736,1.0,1.0,0.0,1.0284050402665275,0.0,1.093659837053399,0.3333333333333333,0.9786742946319196,0.0,1.2173159062743917,0.0,1.1122438131371626,0.0,1.1646691309242925,0.0,1.0606524016311805,0.3333333333333333,1.121353889402981,0.0,0.9877455618419834,0.3333333333333333,1.1040486528286748,0.0,1.041951063305045,0.0
MHAR,5,NN1_1,1.1382542344459468,0.0,1.0677041691186029,0.0,1.0874315252539215,0.0,0.994676327899266,0.0,1.0570896081840904,0.0,1.1203749501026128,0.0,1.0570896081840904,0.0,1.121128911717788,0.0,1.2197784859668193,0.0,0.8660865632526592,1.0,0.9733652011575162,0.0,1.0,0.0,1.0605449336426669,0.3333333333333333,0.9511653940120356,0.0,1.1783449612837023,0.0,1.0800167608670668,0.0,1.1281540763938172,0.0,1.0277941463206572,0.3333333333333333,1.08977478630819,0.0,0.9588453710235787,0.3333333333333333,1.0725506382738876,0.0,1.013444637819872,0.0
MHAR,5,NN2,1.0843942241761324,0.3333333333333333,1.008462811135074,0.3333333333333333,1.0307835968409431,0.3333333333333333,0.9387517265364592,0.3333333333333333,1.0037491264269436,0.3333333333333333,1.0561826555184324,0.0,1.0037491264269436,0.3333333333333333,1.0657270314929033,0.3333333333333333,1.1416954075746577,0.0,0.8238947650457603,1.0,0.9270966906558975,0.3333333333333333,0.9498862402196907,0.3333333333333333,1.0,0.0,0.9023208582283161,0.6666666666666666,1.1056576502536275,0.0,1.022059025823304,0.0,1.0605108648610517,0.0,0.9672110503022937,0.3333333333333333,1.0336059576778087,0.3333333333333333,0.9066758037116781,1.0,1.016237927449987,0.3333333333333333,0.9633116538925502,0.3333333333333333
MHAR,5,NN2_1,1.1977572824852312,0.0,1.120428898111047,0.0,1.1446426823502571,0.0,1.0440837067004463,0.0,1.1129366066828368,0.0,1.1768265791189594,0.0,1.1129366066828368,0.0,1.18016248396541,0.0,1.2772155498252977,0.0,0.911721710586972,1.0,1.0249201513515198,0.3333333333333333,1.05247995911481,0.0,1.114623309067431,0.0,1.0,0.0,1.2379491978831716,0.0,1.1359161386022842,0.0,1.186112554542447,0.0,1.080088857858899,0.3333333333333333,1.1469156089297925,0.0,1.0083170977820703,0.3333333333333333,1.1285115093030924,0.0,1.0676640046464838,0.0
MHAR,5,NN3,0.9921935871940666,0.3333333333333333,0.9181313689958763,0.6666666666666666,0.9388994236861862,0.6666666666666666,0.8538982136383377,0.6666666666666666,0.9154504124309017,0.6666666666666666,0.9592370870334485,0.0,0.9154504124309017,0.6666666666666666,0.9730137598706587,0.3333333333333333,1.0333030213458463,0.3333333333333333,0.7526662971668395,1.0,0.8476483571529897,0.6666666666666666,0.866833118742325,0.6666666666666666,0.9079422697080975,0.6666666666666666,0.823259472622349,0.6666666666666666,1.0,0.0,0.9302729311120675,0.6666666666666666,0.9600739589467989,0.3333333333333333,0.8767695692694368,1.0,0.942067408953993,0.3333333333333333,0.8248060342357952,1.0,0.9256303920620784,0.6666666666666666,0.8788814392009215,0.6666666666666666
